ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;PERSONALE_TEMPO_PIENO_UOMINI;PERSONALE_TEMPO_PIENO_DONNE;PART_TIME_INF50%_UOMINI;PART_TIME_INF50%_DONNE;PART_TIME_SUP50%_UOMINI;PART_TIME_SUP50%_DONNE
C4866;REFR;CD;050000;0;1;0;0;0;0
C4866;REFR;CB;032000;1;0;0;0;0;0
C4866;REFR;CD;048000;0;1;0;0;0;0
C4866;REFR;CC;040000;1;4;0;0;0;0
C4866;REFR;CD;052000;0;1;0;0;0;0
C4866;REFR;CB;038000;1;0;0;0;0;0
C4866;REFR;FP;0D0103;1;0;0;0;0;0
C4866;REFR;XA;0PL909;0;1;0;0;0;0
OL13569;EPNE;AT;0AS000;2;0;0;0;0;0
OL13569;EPNE;FU;0FZ000;0;1;0;0;0;0
OL13431;EPNE;OP;0OP000;0;1;0;0;0;0
OL13431;EPNE;AT;0AS000;2;2;0;0;0;0
OL13431;EPNE;FU;0FZ000;0;1;0;0;0;0
C4961;RALN;FP;0D0103;1;0;0;0;0;0
C4961;RALN;EQ;0FZEQF;0;0;0;1;0;1
C4961;RALN;IR;0IR000;0;0;0;0;2;1
C4961;RALN;OE;0OEESP;1;0;0;0;2;4
C4961;RALN;RP;000096;0;0;1;0;0;0
OR14662;EPNE;AT;0AS000;0;1;0;0;0;0
C8265;RALN;IR;0IR000;0;0;0;1;0;0
C8265;RALN;EQ;0FZEQF;3;1;0;0;0;0
AU12238;AUIN;LI;0000ND;57;38;0;0;1;0
AU12238;AUIN;DI;0D00NF;6;7;0;0;0;0
C3175;PRTN;CC;0CE000;0;1;0;0;0;1
C3175;PRTN;FP;0D0S4C;1;0;0;0;0;0
C3175;PRTN;CB;0BE000;2;0;0;0;0;0
C3175;PRTN;CC;056000;1;0;0;0;0;0
C4764;PRBZ;FP;0D0485;1;0;0;0;0;0
C4764;PRBZ;CB;000723;0;0;1;0;0;0
C4764;PRBZ;CB;000725;3;0;0;1;0;0
C4764;PRBZ;CC;000722;1;1;0;0;0;0
C4764;PRBZ;CC;000721;2;1;0;2;0;3
C4764;PRBZ;CD;000716;1;0;0;0;0;0
C5499;RALN;IR;0IR000;0;1;0;0;0;0
C5499;RALN;OE;0OEESP;1;2;0;0;0;0
C1461;RALN;FP;0D0485;0;0;0;1;0;0
C1461;RALN;IR;0IR000;0;0;0;1;1;0
C7904;RALN;OE;0OEESP;1;0;0;0;0;0
C7904;RALN;IR;0IR000;1;0;0;0;0;0
C7904;RALN;EQ;0FZEQF;1;1;0;0;0;0
C7730;PRBZ;CB;000723;0;0;0;0;0;1
C7730;PRBZ;CC;000722;0;0;0;1;0;2
C7730;PRBZ;CD;000716;1;0;0;0;0;0
C7730;PRBZ;CC;000721;1;1;1;0;1;0
C7730;PRBZ;CB;000726;1;0;0;0;0;0
C7730;PRBZ;CB;000725;0;0;0;0;1;0
C1493;RALN;OE;0OEESP;0;1;0;0;0;0
C1493;RALN;IR;0IR000;0;0;0;1;0;0
C1493;RALN;FP;0D0103;0;0;0;1;0;0
C3003;PRTN;CC;056000;1;2;0;0;0;1
C3003;PRTN;CB;054000;0;0;2;0;0;0
C3003;PRTN;CD;057000;0;0;1;0;0;0
C3003;PRTN;FP;0D034C;1;0;0;0;0;0
C7150;RALN;OE;0OEESP;2;0;0;0;0;0
C7150;RALN;FP;0D0485;0;1;0;0;0;0
C7150;RALN;IR;0IR000;1;0;0;0;0;0
C7150;RALN;EQ;0FZEQF;0;2;0;0;0;0
C7150;RALN;OP;0OP000;0;1;0;0;0;0
C7159;RALN;EQ;0FZEQF;3;0;0;0;0;0
C7159;RALN;IR;0IR000;4;2;0;0;0;0
C7159;RALN;OE;0OEESP;3;0;0;0;0;0
C12342;PRTN;CB;054000;1;0;0;0;0;0
C12342;PRTN;FP;0D0S4C;0;0;0;1;0;0
C12342;PRTN;CC;0CE000;1;2;0;0;0;2
C12342;PRTN;CB;0BE000;2;0;0;0;0;0
C12342;PRTN;CD;057000;0;1;0;0;0;1
C12342;PRTN;CC;056000;3;2;0;0;0;0
C4937;RALN;OE;0OEESP;1;1;0;0;0;0
C4937;RALN;EQ;0FZEQF;0;3;0;0;0;0
C4937;RALN;FP;0D0103;0;0;1;0;0;0
C4937;RALN;IR;0IR000;1;3;0;1;0;0
C7585;RALN;IR;0IR000;0;1;0;0;0;0
C934;RALN;IR;0IR000;2;2;0;0;0;11
C934;RALN;OE;0OEESP;2;0;0;0;0;0
C934;RALN;EQ;0FZEQF;0;1;0;0;0;0
C934;RALN;OP;0OP000;2;1;0;0;6;2
T10845;REVA;DI;0D0164;1;1;0;0;0;0
T10845;REVA;CC;040000;0;2;0;0;0;0
T10845;REVA;CC;042000;5;15;0;0;0;5
T10845;REVA;CD;047000;0;3;0;0;0;0
T10845;REVA;CB;032000;2;8;1;2;0;2
C7080;RALN;EQ;0FZEQF;2;1;0;0;0;0
C7080;RALN;OP;0OP000;1;0;0;0;1;1
C7080;RALN;IR;0IR000;1;2;1;0;1;2
C7080;RALN;OE;0OEESP;3;0;0;0;2;0
C8135;RALN;IR;0IR000;5;11;1;0;0;3
C8135;RALN;FP;0D0103;1;0;0;0;0;0
C8135;RALN;OE;0OEESP;5;6;0;0;0;0
C8135;RALN;DI;0D0164;1;1;0;0;0;0
C8135;RALN;EQ;0FZEQF;5;4;0;0;0;0
C8135;RALN;OP;0OP000;0;0;0;0;0;1
P9091;RALN;OE;0OEESP;2;5;0;0;0;1
P9091;RALN;OP;0OP000;1;0;0;0;1;0
P9091;RALN;IR;0IR000;9;9;0;0;0;2
P9091;RALN;RP;000096;0;0;0;1;0;0
P9091;RALN;EQ;0FZEQF;9;24;1;0;0;2
P9091;RALN;DI;0D0164;0;1;0;0;0;0
OL13216;EPNE;FU;0FZ000;0;1;0;0;0;1
OL14709;EPNE;AT;0AS000;0;0;0;0;0;2
C6903;RALN;EQ;0FZEQF;1;0;0;1;0;0
C6903;RALN;OE;0OEESP;5;2;0;0;0;0
C6903;RALN;IR;0IR000;1;4;0;0;0;0
LS12169;LS13;LI;0000ND;11;11;0;0;0;1
OL13747;EPNE;AT;0AS000;0;1;0;0;0;0
OL13747;EPNE;FU;0FZ000;0;1;0;0;0;0
C8041;RALN;IR;0IR000;0;1;0;0;0;1
OL13124;EPNE;AT;0AS000;0;0;0;0;0;2
C6804;RALN;FP;0D0485;0;0;0;0;0;1
C6804;RALN;IR;0IR000;0;0;2;0;0;0
C6804;RALN;EQ;0FZEQF;0;0;1;0;0;1
C4779;RALN;FP;0D0103;1;0;0;0;0;0
C4779;RALN;IR;0IR000;3;7;0;0;0;4
C4779;RALN;EQ;0FZEQF;3;2;0;0;0;2
C4779;RALN;OE;0OEESP;2;6;0;0;0;3
C4779;RALN;OP;0OP000;1;0;0;0;0;0
OL13043;EPNE;FU;0FZ000;0;1;0;0;0;0
C3295;RALN;OE;0OEESP;5;1;0;0;0;0
C3295;RALN;EQ;0FZEQF;5;3;0;0;0;0
C3295;RALN;IR;0IR000;2;6;0;0;0;1
C5946;RALN;FP;0D0103;1;0;0;0;0;0
C5946;RALN;OE;0OEESP;0;0;0;0;1;1
C5946;RALN;IR;0IR000;2;0;0;0;0;7
C5946;RALN;OP;0OP000;0;0;0;0;1;2
C1395;RALN;OE;0OEESP;1;0;0;0;0;0
C1395;RALN;EQ;0FZEQF;2;0;0;0;0;0
C1395;RALN;IR;0IR000;1;1;0;0;0;0
Q9152;UNIV;CD;049000;12;29;0;0;0;5
Q9152;UNIV;CC;0C8000;9;21;1;1;0;7
Q9152;UNIV;CC;0C7000;24;33;0;0;0;8
Q9152;UNIV;CD;048000;22;78;2;1;0;1
Q9152;UNIV;CC;097000;30;32;1;0;4;5
Q9152;PRUN;PR;0D0AP2;194;147;0;0;0;0
Q9152;PRUN;PR;0D0DO1;5;0;0;0;0;0
Q9152;PRUN;PR;0D0172;11;1;0;0;0;0
Q9152;PRUN;PR;0D0PO1;103;46;0;0;0;0
Q9152;UNIV;CB;038000;4;9;1;0;0;2
Q9152;UNIV;CB;036000;3;3;0;0;0;0
Q9152;PRUN;PR;0D0168;5;1;0;0;0;0
Q9152;UNIV;CB;0B7000;5;6;1;0;0;4
Q9152;UNIV;CB;034000;7;4;1;1;0;0
Q9152;UNIV;CC;040000;50;79;0;0;1;0
Q9152;PRUN;PR;0D0173;69;17;0;0;0;0
Q9152;UNIV;CC;045000;12;11;1;1;0;7
Q9152;UNIV;CB;032000;0;1;0;0;0;0
Q9152;PRUN;PR;0D0169;36;32;0;0;0;0
Q9152;UNIV;CC;042000;12;31;0;0;0;4
Q9152;UNIV;CC;046000;3;5;0;0;0;2
Q9152;PRUN;PR;0D0AD2;15;6;0;0;0;0
Q9152;UNIV;CC;043000;17;18;1;3;0;4
Q9152;UNIV;CB;037000;6;3;0;1;0;0
Q9152;PRUN;RI;0D0177;29;30;0;0;0;0
Q9152;UNIV;CE;063000;0;2;0;0;0;0
Q9152;PRUN;RI;0D0176;9;0;0;0;0;0
Q9152;UNIV;CE;062000;0;3;0;1;0;0
Q9152;UNIV;D2;0D0080;1;0;0;0;0;0
Q9152;PRUN;RI;0D0RTP;60;52;0;0;0;0
Q9152;UNIV;CE;061000;8;18;0;0;0;0
Q9152;PRUN;RI;0D0RTD;3;0;0;0;0;0
Q9152;UNIV;CD;050000;21;18;0;1;0;5
Q9152;UNIV;CE;0E6000;2;4;0;0;0;0
Q9152;UNIV;CE;0E7000;3;1;0;0;0;0
Q9152;UNIV;AL;000676;2;15;0;0;0;0
Q9152;UNIV;DG;0D0097;1;0;0;0;0;0
Q9152;UNIV;CE;0E8000;1;0;0;0;0;0
Q9152;UNIV;D2;0D0079;4;2;0;0;0;0
Q9152;UNIV;CD;0D8000;3;6;0;0;0;0
Q9152;UNIV;CD;0D6000;16;35;3;3;0;7
Q9152;UNIV;CD;051000;6;17;0;0;0;2
Q9152;UNIV;CE;060000;6;13;2;0;0;0
Q9152;UNIV;CE;059000;6;8;0;0;0;0
Q9152;UNIV;CD;052000;3;5;0;0;0;2
Q9152;UNIV;CD;0D7000;7;8;1;1;0;3
N8717;REVA;CD;047000;0;2;0;0;0;0
N8717;REVA;CC;042000;1;4;0;0;0;3
N8717;REVA;CB;033000;1;23;0;1;0;6
N8717;REVA;CA;022000;2;4;0;0;1;2
N8717;REVA;CC;040000;0;0;0;0;0;1
N8717;REVA;FP;0D0103;0;1;0;0;0;0
N8717;REVA;CB;032000;0;0;0;1;0;0
C658;RALN;OE;0OEESP;12;7;3;1;15;76
C658;RALN;OP;0OP000;16;3;0;0;12;46
C658;RALN;FP;0D0102;0;1;0;0;0;0
C658;RALN;IR;0IR000;38;36;2;4;1;2
C658;RALN;EQ;0FZEQF;10;17;0;0;7;8
C658;RALN;PC;000061;1;2;0;0;3;0
C658;RALN;DI;0D0165;1;0;0;0;0;0
C658;RALN;DI;0D0164;1;2;0;0;0;0
C1658;RALN;RP;000096;1;1;0;0;0;0
C1658;RALN;DI;0D0165;1;1;0;0;0;0
C1658;RALN;DI;0D0164;4;2;0;0;0;0
C1658;RALN;EQ;0FZEQF;29;67;1;0;0;0
C1658;RALN;IR;0IR000;79;78;0;0;0;3
C1658;RALN;FP;0D0102;1;0;0;0;0;0
C1658;RALN;OE;0OEESP;19;32;0;2;0;1
C1658;RALN;OP;0OP000;0;5;0;0;0;0
OL14471;EPNE;AT;0AS000;0;1;0;0;0;0
OL13327;EPNE;AT;0AS000;0;0;0;1;0;0
C4738;RALN;EQ;0FZEQF;1;1;0;0;0;0
C4738;RALN;IR;0IR000;0;1;1;1;0;0
LS11931;LS13;DI;0D00NF;3;1;0;0;0;0
LS11931;LS13;LI;0000ND;22;5;1;0;0;0
R9813;RALN;DI;0D0165;1;0;0;0;0;0
R9813;RALN;DI;0D0165;3;0;0;0;0;0
R9813;RALN;IR;0IR000;23;45;1;2;1;13
R9813;RALN;DF;0D0098;1;0;0;0;0;0
R9813;RALN;IR;0IR000;277;405;4;13;4;79
R9813;RALN;RP;000096;41;44;26;7;3;4
R9813;RALN;DG;0D0097;0;1;0;0;0;0
R9813;RALN;OP;0OP000;1;0;0;0;2;0
R9813;RALN;OE;0OEESP;122;251;3;11;3;71
R9813;RALN;RP;000096;13;10;2;3;1;4
R9813;RALN;EQ;0FZEQF;649;808;9;11;10;105
R9813;RALN;OE;0OEESP;12;20;0;0;1;11
R9813;RALN;EQ;0FZEQF;38;66;2;0;1;8
R9813;RALN;DI;0D0164;9;6;0;0;0;0
R9813;RALN;DI;0D0164;78;71;0;0;0;0
C8272;RALN;EQ;0FZEQF;1;3;0;0;0;0
C8272;RALN;IR;0IR000;0;1;1;1;0;1
C1057;RALN;EQ;0FZEQF;1;0;0;0;0;0
C1057;RALN;OE;0OEESP;1;0;0;0;0;0
C1057;RALN;IR;0IR000;1;0;0;0;0;0
C1131;PRBZ;CC;000722;0;5;0;0;0;1
C1131;PRBZ;CB;000724;6;7;0;1;0;0
C1131;PRBZ;CA;000728;0;0;0;0;0;3
C1131;PRBZ;CD;000717;2;1;0;0;1;1
C1131;PRBZ;CD;000715;1;1;0;0;0;0
C1131;PRBZ;CD;000719;4;0;0;0;0;1
C1131;PRBZ;CA;000730;1;0;0;1;1;2
C1131;PRBZ;CA;000727;2;0;0;0;0;5
C1131;PRBZ;CD;000734;0;0;0;0;0;1
C1131;PRBZ;CC;000721;8;8;0;2;1;15
C1131;PRBZ;CB;000725;22;8;0;1;3;9
C1131;PRBZ;FP;0D0103;1;0;0;0;0;0
C1131;PRBZ;CD;000733;1;2;0;0;0;0
C1131;PRBZ;CA;000729;0;0;0;3;0;3
C1131;PRBZ;DI;0D0079;4;2;0;0;0;1
C1131;PRBZ;CB;000723;15;14;0;6;1;13
C1131;PRBZ;CB;000726;6;1;0;0;0;0
C1131;PRBZ;CD;000718;0;2;0;0;0;0
C8029;PRBZ;CC;000722;0;0;0;1;0;1
C8029;PRBZ;CC;000721;3;3;0;2;0;0
C8029;PRBZ;FP;0D0485;0;0;0;0;0;1
C8029;PRBZ;CB;000725;2;0;0;0;0;1
C621;RALN;OP;0OP000;3;0;0;0;0;0
C621;RALN;IR;0IR000;2;0;0;0;0;0
C621;RALN;OE;0OEESP;1;1;0;0;0;0
C621;RALN;FP;0D0103;0;0;1;0;0;0
C621;RALN;RU;0D0I95;0;0;0;0;0;1
C621;RALN;EQ;0FZEQF;0;1;1;0;0;0
LS11959;LS13;LI;0000ND;17;28;0;0;0;3
LS11959;LS13;DI;0D00NF;3;2;0;0;0;0
C2426;RALN;EQ;0FZEQF;1;1;0;0;0;0
C2426;RALN;OE;0OEESP;2;0;0;0;0;0
CS13242;RALN;DI;0D0164;3;0;0;0;0;0
CS13242;RALN;EQ;0FZEQF;1;0;0;0;0;0
C7418;RALN;OP;0OP000;3;0;0;0;0;0
C7418;RALN;OE;0OEESP;2;1;0;0;0;0
C7418;RALN;EQ;0FZEQF;3;7;0;0;0;0
C7418;RALN;FP;0D0102;1;0;0;0;0;0
C7418;RALN;IR;0IR000;17;10;0;0;1;0
C6857;RALN;OE;0OEESP;1;1;0;0;0;0
C6857;RALN;EQ;0FZEQF;0;2;0;0;0;1
C6857;RALN;RP;000096;0;0;0;1;0;0
C6857;RALN;IR;0IR000;5;8;0;0;0;1
C5472;RALN;OE;0OEESP;1;0;0;0;0;0
C5472;RALN;EQ;0FZEQF;2;1;0;0;0;0
C5472;RALN;IR;0IR000;1;2;0;0;0;0
C5888;RALN;EQ;0FZEQF;5;0;0;0;0;0
C5888;RALN;IR;0IR000;2;0;2;8;0;0
C5888;RALN;OE;0OEESP;0;0;2;0;0;0
C7609;RALN;IR;0IR000;1;4;0;0;0;1
C7609;RALN;OE;0OEESP;1;3;0;0;0;0
C7609;RALN;EQ;0FZEQF;0;4;0;0;0;0
UC12601;RALN;EQ;0FZEQF;0;0;1;0;0;0
UC12601;RALN;OP;0OP000;1;0;0;0;0;0
UC12601;RALN;IR;0IR000;1;2;0;0;0;0
UC12601;RALN;DI;0D0165;1;0;0;0;0;0
IR8594;ERIC;RI;0D0093;3;1;0;0;0;0
IR8594;ERIC;5L;013087;0;2;0;0;0;0
IR8594;ERIC;7L;016087;2;0;0;0;0;0
IR8594;ERIC;D2;0D0080;1;0;0;0;0;0
IR8594;ERIC;4L;012091;1;1;0;0;0;0
IR8594;ERIC;7L;016396;0;2;0;0;0;0
C3498;REVA;CD;047000;0;3;0;0;0;0
C3498;REVA;CA;022000;0;0;0;0;1;0
C3498;REVA;CB;032000;5;0;0;0;0;0
C3498;REVA;CC;040000;0;1;0;0;0;0
C3498;REVA;FP;0D0103;0;1;0;0;0;0
C3498;REVA;CC;042000;2;3;0;0;0;0
OL13721;EPNE;AT;0AS000;0;1;0;0;0;0
OL13721;EPNE;FU;0FZ000;0;2;0;0;0;0
C482;RALN;OE;0OEESP;2;1;0;0;0;0
C482;RALN;IR;0IR000;6;13;0;0;0;0
C482;RALN;EQ;0FZEQF;2;4;0;0;0;0
C482;RALN;OP;0OP000;0;1;0;0;0;0
C7688;RALN;IR;0IR000;0;2;2;0;0;0
C7688;RALN;OE;0OEESP;0;0;1;0;0;0
C7688;RALN;EQ;0FZEQF;2;1;0;0;0;0
Q9172;PRUN;RI;0D0RTD;0;2;0;0;0;0
Q9172;UNIV;CD;051000;5;10;0;0;0;2
Q9172;UNIV;CD;0D6000;2;3;0;0;0;1
Q9172;UNIV;CD;0D8000;0;0;1;0;0;0
Q9172;UNIV;CD;052000;0;2;0;0;0;0
Q9172;UNIV;CD;0D7000;7;9;0;1;0;0
Q9172;PRUN;RI;0D0RTP;15;10;0;0;0;0
Q9172;PRUN;RI;0D0176;1;0;0;0;0;0
Q9172;UNIV;CC;045000;2;5;0;0;0;1
Q9172;UNIV;CE;061000;1;3;0;0;0;0
Q9172;PRUN;PR;0D0DO1;3;1;0;0;0;0
Q9172;UNIV;CC;046000;6;5;0;0;0;6
Q9172;PRUN;PR;0D0AD2;3;0;0;0;0;0
Q9172;UNIV;CC;043000;1;1;0;0;0;0
Q9172;UNIV;CC;097000;4;7;0;2;0;9
Q9172;UNIV;CC;042000;4;3;0;0;0;1
Q9172;PRUN;PR;0D0168;4;0;0;0;0;0
Q9172;PRUN;RI;0D0177;2;2;0;0;0;0
Q9172;UNIV;CE;059000;2;1;0;0;0;0
Q9172;UNIV;CC;040000;13;29;0;0;0;0
Q9172;PRUN;PR;0D0169;9;5;0;0;0;0
Q9172;PRUN;PR;0D0172;0;1;0;0;0;0
Q9172;UNIV;CC;0C7000;4;3;0;0;0;1
Q9172;UNIV;CE;060000;1;0;0;0;0;0
Q9172;UNIV;CE;062000;1;6;0;0;0;0
Q9172;UNIV;CE;063000;0;2;0;0;0;0
Q9172;PRUN;PR;0D0173;7;3;0;0;0;0
Q9172;PRUN;PR;0D0PO1;18;15;0;0;0;0
Q9172;UNIV;DG;0D0097;1;0;0;0;0;0
Q9172;PRUN;PR;0D0AP2;29;28;0;0;0;0
Q9172;UNIV;D2;0D0079;2;2;0;0;0;0
Q9172;UNIV;CC;0C8000;6;10;0;0;0;2
Q9172;UNIV;CD;049000;2;3;0;0;0;0
Q9172;UNIV;CD;050000;7;6;0;0;1;4
Q9172;UNIV;CD;048000;6;18;0;0;0;0
OL13410;EPNE;AT;0AS000;0;0;0;1;0;1
C3983;RALN;EQ;0FZEQF;0;1;0;0;0;0
C3983;RALN;OE;0OEESP;1;0;0;0;0;0
C3983;RALN;IR;0IR000;1;0;0;0;0;0
C1044;RALN;IR;0IR000;8;6;0;0;0;6
C1044;RALN;OE;0OEESP;3;0;0;0;0;1
C1044;RALN;EQ;0FZEQF;3;6;0;0;0;0
C4104;RALN;OE;0OEESP;6;7;0;0;0;4
C4104;RALN;IR;0IR000;24;20;0;1;0;7
C4104;RALN;FP;0D0103;0;1;0;0;0;0
C4104;RALN;EQ;0FZEQF;7;7;0;0;0;2
C5195;PRBZ;CC;000721;0;0;0;1;0;3
C5195;PRBZ;CA;000727;0;0;0;0;1;0
C6928;PRBZ;CC;000721;5;2;0;2;1;1
C6928;PRBZ;CA;000727;0;0;0;1;0;0
C6928;PRBZ;CA;000729;0;0;0;1;0;1
C6928;PRBZ;FP;0D0485;0;1;0;0;0;0
C6928;PRBZ;CB;000723;1;0;0;0;0;1
C6928;PRBZ;CB;000725;2;1;0;0;0;1
C4930;RALN;EQ;0FZEQF;5;4;0;0;0;0
C4930;RALN;IR;0IR000;9;9;0;0;0;0
C4930;RALN;OE;0OEESP;11;1;0;0;0;1
C230;RALN;OP;0OP000;0;0;0;0;4;2
C230;RALN;OE;0OEESP;2;0;1;0;2;0
C230;RALN;EQ;0FZEQF;1;0;0;0;0;0
C230;RALN;IR;0IR000;1;0;0;0;4;1
C737;RALN;OE;0OEESP;10;0;0;0;0;1
C737;RALN;EQ;0FZEQF;2;2;0;0;0;0
C737;RALN;IR;0IR000;8;15;0;0;0;3
C737;RALN;FP;0D0103;0;1;0;0;0;0
U12350;SSNA;AT;TAT119;38;4;1;0;0;1
U12350;SSNA;DG;0D0482;1;0;0;0;0;0
U12350;SSNA;PF;PPF006;3;0;0;0;0;0
U12350;SSNA;CH;SD0E15;2;1;0;0;0;0
U12350;SSNA;PS;SD0AI2;1;0;0;0;0;0
U12350;SSNA;BI;SD0A12;6;49;0;0;0;0
U12350;SSNA;DP;PD0010;1;0;0;0;0;0
U12350;SSNA;AT;TAT162;32;3;0;0;0;0
U12350;SSNA;PF;APFCAS;15;17;0;0;0;0
U12350;SSNA;PC;000061;1;0;0;0;0;0
U12350;SSNA;PS;SD048E;1;0;0;0;0;0
U12350;SSNA;PL;SD0E66;1;0;0;0;0;0
U12350;SSNA;FI;SD0A41;5;8;0;0;1;0
U12350;SSNA;DT;TD0S67;1;0;0;0;0;0
U12350;SSNA;PL;SD0E65;1;1;0;0;0;0
U12350;SSNA;PL;SD0064;2;9;0;0;0;0
U12350;SSNA;DP;PD0S45;2;2;0;0;0;0
U12350;SSNA;MV;SD0072;0;1;0;0;0;0
U12350;SSNA;CH;SD0A15;5;2;0;0;0;0
U12350;SSNA;PF;SPFPRV;107;81;4;1;3;4
U12350;SSNA;AT;SAT162;2;2;0;0;0;0
U12350;SSNA;FM;SD0A38;15;51;0;0;0;0
U12350;SSNA;FM;SD0E39;1;2;0;0;0;0
U12350;SSNA;PS;SD0CO1;2;3;0;0;0;0
U12350;SSNA;MD;SD0036;160;85;0;0;0;0
U12350;SSNA;CH;SD0E16;1;0;0;0;0;0
U12350;SSNA;MD;SD0035;595;1031;1;2;0;7
U12350;SSNA;BI;SD0E12;0;2;0;0;0;0
U12350;SSNA;DT;TD0002;1;0;0;0;0;0
U12350;SSNA;PF;TPFCTS;3;5;0;0;0;0
U12350;SSNA;PT;TPT092;76;82;2;0;9;15
U12350;SSNA;PT;APT017;54;93;4;3;1;11
U12350;SSNA;PF;SPFINE;11;48;0;0;0;1
U12350;SSNA;PF;SPFTCN;209;377;0;3;2;19
U12350;SSNA;MV;SD0E74;1;0;0;0;0;0
U12350;SSNA;AT;AAT117;96;273;0;3;2;23
U12350;SSNA;PF;SPFRAB;78;327;2;6;0;27
U12350;SSNA;DP;PD0046;7;1;0;0;0;0
U12350;SSNA;DT;TD0A67;1;0;0;0;0;0
U12350;SSNA;PF;SPFASE;82;77;1;0;1;2
U12350;SSNA;MO;SD0A48;1;0;0;0;0;0
U12350;SSNA;OP;AOP870;25;77;0;0;0;5
U12350;SSNA;DT;TD0071;0;1;0;0;0;0
U12350;SSNA;PS;SD0AI1;2;5;0;0;0;0
U12350;SSNA;PL;SD0A65;12;59;0;0;0;1
U12350;SSNA;OP;TOP059;47;13;2;0;1;0
U12350;SSNA;MD;SD0E34;89;73;0;0;0;0
U12350;SSNA;PS;SD048B;1;1;0;0;0;0
U12350;SSNA;MV;SD0E73;4;4;0;0;0;0
U12350;SSNA;MO;SD0047;0;2;0;0;0;0
U12350;SSNA;FM;SD0E38;2;4;0;0;0;0
U12350;SSNA;MD;SD0E33;94;21;0;0;0;0
U12350;SSNA;OP;KOP660;265;1598;0;10;1;43
U12350;SSNA;FM;SD0600;0;1;0;0;0;0
U12350;SSNA;FI;SD0E42;1;1;0;0;0;0
U12350;SSNA;PF;SPFOST;1;288;0;1;0;12
U12350;SSNA;BI;SD0E13;0;1;0;0;0;0
U12350;SSNA;PS;SD0CO3;2;1;0;0;0;0
U12350;SSNA;PF;PPF872;1;0;0;0;0;0
U12350;SSNA;PS;SD0CO2;0;1;0;0;0;0
U12350;SSNA;MV;SD0A73;19;32;0;0;0;0
U12350;SSNA;PT;0PTSPR;29;58;3;1;3;4
U12350;SSNA;DT;TD0A01;1;0;0;0;0;0
U12350;SSNA;PF;TPF026;34;16;0;1;0;0
U12350;SSNA;DG;0D0163;1;0;0;0;0;0
U12350;SSNA;PF;APF028;61;225;1;2;0;9
U12350;SSNA;DP;PD0605;1;1;0;0;0;0
U12350;SSNA;AT;TATIFC;1;1;0;0;0;0
U12350;SSNA;DA;AD0032;15;14;0;0;0;0
U12350;SSNA;DA;AD0A31;0;4;0;0;0;1
U12350;SSNA;DP;PD0A45;10;3;0;0;0;0
U12350;SSNA;DG;0D0484;0;1;0;0;0;0
U12350;SSNA;DT;TD0068;2;0;0;0;0;0
U12350;SSNA;DG;0D0097;0;1;0;0;0;0
U12350;SSNA;PS;SD0CO4;2;0;0;0;0;0
U12350;SSNA;DA;AD0S31;2;7;0;0;0;0
U12350;SSNA;PF;KPFSCE;1;8;0;0;0;0
U12350;SSNA;DP;PD0606;1;0;0;0;0;0
U12350;SSNA;PF;SPFINF;993;4448;8;31;5;213
U12350;SSNA;PF;KPFASC;6;163;0;0;0;6
C226;RALN;IR;0IR000;53;48;2;0;37;94
C226;RALN;OE;0OEESP;16;5;1;0;29;72
C226;RALN;DI;0D0164;2;0;0;0;0;0
C226;RALN;FP;0D0102;1;0;0;0;0;0
C226;RALN;DF;0D0098;0;0;0;0;0;1
C226;RALN;EQ;0FZEQF;10;19;0;0;1;2
C226;RALN;OP;0OP000;34;2;0;0;0;3
C226;RALN;DI;0D0165;2;1;0;0;0;0
OL13995;EPNE;FU;0FZ000;1;0;0;0;0;0
UC12582;RALN;EQ;0FZEQF;2;6;0;0;0;1
UC12582;RALN;IR;0IR000;8;5;0;0;0;0
UC12582;RALN;OE;0OEESP;0;0;0;2;0;2
C12490;PRTN;CB;054000;2;0;0;0;0;0
C12490;PRTN;CD;057000;1;1;0;0;0;0
C12490;PRTN;CB;0BE000;1;0;0;0;0;0
C12490;PRTN;CC;0CE000;0;3;0;0;0;1
C12490;PRTN;CC;056000;1;3;0;0;0;0
LS12109;LS13;DI;0D00NF;0;1;0;0;0;0
LS12109;LS13;LI;0000ND;4;2;0;0;0;4
C6184;RALN;IR;0IR000;0;1;0;0;0;0
C6184;RALN;OE;0OEESP;1;1;0;0;0;0
C4379;RALN;IR;0IR000;0;1;0;0;0;0
OL13328;EPNE;AT;0AS000;0;1;0;0;0;0
OL13328;EPNE;FU;0FZ000;4;0;0;0;0;0
C5079;RALN;EQ;0FZEQF;5;5;1;0;0;1
C5079;RALN;OE;0OEESP;4;1;0;0;3;1
C5079;RALN;IR;0IR000;9;10;0;0;0;0
C2077;RALN;OE;0OEESP;19;15;1;2;1;1
C2077;RALN;DI;0D0165;2;0;0;0;0;0
C2077;RALN;DI;0D0164;1;1;0;0;0;0
C2077;RALN;OP;0OP000;1;0;0;0;0;0
C2077;RALN;RP;000096;1;1;0;0;0;0
C2077;RALN;FP;0D0102;0;0;1;0;0;0
C2077;RALN;EQ;0FZEQF;10;20;0;0;1;2
C2077;RALN;IR;0IR000;30;53;2;3;0;7
C1501;RALN;FP;0D0102;1;0;0;0;0;0
