ISTITUZIONE;CONTRATTO;MACROCATEGORIA;CATEGORIA;TELE_LAVORO_UOMINI;TELE_LAVORO_DONNE;SOGGETTI_TURNAZIONE_UOMINI;SOGGETTI_TURNAZIONE_DONNE;SOGGETTI_REPERIBILITà_UOMINI;SOGGETTI_REPERIBILITà_DONNE;PERS_LAVORO_AGILE_U;PERS_LAVORO_AGILE_D;PERS_COWORKING_U;PERS_COWORKING_D
C481;PRBZ;NF;CC;0;0;2;0;0;0;1;4;0;0
C481;PRBZ;NF;CB;0;0;1;2;19;3;0;0;0;0
C481;PRBZ;NF;CD;0;0;1;0;0;0;0;3;0;0
C6786;RALN;ND;IR;0;0;3;2;0;0;0;0;0;0
C1310;RALN;ND;OE;0;0;7;0;8;3;0;0;0;0
C1310;RALN;ND;IR;0;0;6;8;4;3;0;0;0;0
C1310;RALN;ND;EQ;0;0;1;0;2;0;0;0;0;0
C260;RALN;ND;IR;0;0;3;2;1;1;0;0;0;0
C3135;RALN;ND;EQ;0;0;2;1;2;0;0;1;0;0
C3135;RALN;ND;IR;0;0;7;11;2;1;0;1;0;0
C3135;RALN;ND;OE;0;0;0;0;1;0;0;1;0;0
C802;PRTN;NF;CB;0;0;0;0;0;2;0;0;0;0
C6280;RALN;ND;IR;0;0;0;0;0;0;1;3;0;0
C6280;RALN;ND;EQ;0;0;0;0;0;0;0;4;0;0
ER9954;RALN;ND;PC;0;0;0;0;0;0;9;15;0;0
ER9954;RALN;ND;OP;0;0;0;0;0;0;0;1;0;0
ER9954;RALN;ND;EQ;0;0;0;0;0;0;19;13;0;0
ER9954;RALN;ND;IR;0;0;0;0;0;0;4;18;0;0
ER9954;RALN;ND;OE;0;0;0;0;0;0;1;4;0;0
C4820;RALN;ND;OE;0;0;0;0;3;0;0;0;0;0
C4820;RALN;ND;IR;0;0;0;0;1;2;0;0;0;0
C4820;RALN;ND;EQ;0;0;0;0;0;1;0;0;0;0
C1816;RALN;ND;OE;0;0;0;0;7;0;0;0;0;0
C1816;RALN;ND;IR;0;0;2;5;5;9;0;2;0;0
C1816;RALN;ND;EQ;0;0;1;0;1;1;0;0;0;0
C4322;RALN;ND;IR;0;0;2;3;2;5;0;0;0;0
C4904;RALN;ND;OE;0;0;0;0;4;3;0;0;0;0
C4904;RALN;ND;EQ;0;0;2;0;3;2;0;0;0;0
C4904;RALN;ND;IR;0;0;7;4;1;3;0;0;0;0
C6883;RALN;ND;OE;0;0;0;0;10;0;0;0;0;0
C6883;RALN;ND;IR;0;0;2;1;1;2;0;0;0;0
V15393;RALN;ND;IR;0;0;0;0;0;0;6;34;0;0
V15393;RALN;ND;OE;0;0;0;0;0;0;2;2;0;0
V15393;RALN;ND;EQ;0;0;0;0;0;0;0;11;0;0
C4060;RALN;ND;IR;0;0;0;0;0;2;0;0;0;0
C4060;RALN;ND;EQ;0;0;0;0;0;1;0;0;0;0
Q9167;UNIV;ND;CD;2;6;0;0;0;0;41;130;0;0
Q9167;UNIV;ND;CE;2;2;0;0;0;0;8;23;0;0
Q9167;UNIV;ND;CC;7;15;0;0;0;0;89;266;0;0
Q9167;UNIV;ND;CB;0;4;5;1;0;0;4;17;0;0
Q9810;UNIV;ND;CD;0;0;0;0;0;0;6;14;0;0
Q9810;UNIV;ND;CE;0;0;0;0;0;0;0;2;0;0
Q9810;UNIV;ND;CC;0;0;0;0;0;0;13;21;0;0
IP10444;RALN;ND;OE;0;0;0;3;0;0;0;0;0;0
C897;RALN;ND;IR;0;0;0;0;1;1;0;0;0;0
UC10890;RALN;ND;OE;0;0;6;0;4;1;0;0;0;0
UC10890;RALN;ND;IR;0;0;3;1;1;2;2;9;0;0
UC10890;RALN;ND;EQ;0;0;0;0;3;1;2;2;0;0
C3224;RALN;ND;OE;0;0;0;0;3;0;0;0;0;0
C3224;RALN;ND;EQ;0;0;0;1;0;1;1;2;0;0
C3224;RALN;ND;IR;0;0;3;3;4;2;0;3;0;0
C1471;RALN;ND;OP;0;0;0;0;3;0;0;0;0;0
C1471;RALN;ND;IR;0;0;7;0;9;4;0;0;0;0
C1471;RALN;ND;OE;0;0;0;0;3;0;0;0;0;0
ER14012;SSNA;ND;PS;0;0;0;0;0;0;0;2;0;0
ER14012;SSNA;ND;MD;0;0;0;0;0;0;1;1;0;0
ER14012;SSNA;ND;PF;0;0;18;23;0;0;4;33;0;0
ER14012;SSNA;ND;PT;0;0;0;0;0;0;1;0;0;0
ER14012;SSNA;ND;AT;0;0;0;0;0;0;5;18;0;0
ER14012;SSNA;ND;FM;0;0;0;0;0;0;0;5;0;0
ER14012;SSNA;ND;DA;0;0;0;0;0;0;3;5;0;0
ER14012;SSNA;ND;DP;0;0;0;0;0;0;3;1;0;0
ER14012;SSNA;ND;DT;0;0;0;0;0;0;1;1;0;0
C4121;RALN;ND;EQ;0;0;0;0;0;0;1;0;0;0
C4121;RALN;ND;IR;0;0;0;0;0;0;1;0;0;0
C1107;RALN;ND;IR;0;0;3;0;0;0;0;0;0;0
C798;RALN;ND;IR;0;0;4;1;0;0;0;0;0;0
C6944;RALN;ND;IR;0;1;0;0;0;0;0;1;0;0
C6944;RALN;ND;EQ;1;3;0;0;0;0;1;3;0;0
C6944;RALN;ND;OE;1;0;0;0;0;0;1;0;0;0
PU10749;SSNA;ND;BI;0;0;0;0;0;3;0;0;0;0
PU10749;SSNA;ND;FI;0;0;0;0;3;4;0;0;0;0
PU10749;SSNA;ND;FM;0;0;0;0;0;9;0;0;0;0
PU10749;SSNA;ND;PS;0;0;0;0;1;0;0;0;0;0
PU10749;SSNA;ND;PT;0;0;32;69;0;1;0;0;0;0
PU10749;SSNA;ND;MD;0;0;0;0;184;181;0;0;0;0
PU10749;SSNA;ND;PF;0;0;324;693;151;311;0;0;0;0
PU10749;SSNA;ND;OP;0;0;85;132;5;1;0;0;0;0
C6762;RALN;ND;OE;0;0;2;2;0;0;0;0;0;0
C6762;RALN;ND;OP;0;0;7;8;0;0;0;0;0;0
C6762;RALN;ND;IR;0;0;3;0;0;0;0;0;0;0
C6762;RALN;ND;EQ;0;0;2;1;0;0;0;0;0;0
C6273;REVA;NF;CC;0;1;0;0;0;0;0;0;0;0
C3936;RALN;ND;IR;0;0;8;3;3;2;0;0;0;0
C3936;RALN;ND;EQ;0;0;0;0;1;0;0;0;0;0
C3936;RALN;ND;OE;0;0;0;0;4;0;0;0;0;0
CM9061;RALN;ND;OE;0;0;3;0;64;2;8;9;0;0
CM9061;RALN;ND;IR;0;0;0;0;19;3;32;61;0;0
CM9061;RALN;ND;EQ;0;0;0;0;3;2;44;65;0;0
P9092;RALN;ND;EQ;0;0;0;0;0;0;0;0;19;23
P9092;RALN;ND;IR;0;0;7;0;17;3;0;0;18;16
P9092;RALN;ND;OE;0;0;0;0;27;0;0;0;2;5
C5531;RALN;ND;IR;0;0;7;3;0;0;0;0;0;0
C5531;RALN;ND;EQ;0;0;0;0;0;0;0;1;0;0
C3794;RALN;ND;IR;0;1;8;9;6;7;1;1;0;0
C3794;RALN;ND;OE;0;0;0;0;8;0;0;0;0;0
C3794;RALN;ND;EQ;0;1;1;0;2;0;1;1;0;0
UC12582;RALN;ND;OE;0;0;10;3;0;0;0;0;0;0
C3415;RALN;ND;OE;0;0;0;0;3;0;0;0;0;0
C3415;RALN;ND;IR;0;0;10;3;9;3;0;4;0;0
C3415;RALN;ND;EQ;0;0;2;0;2;0;1;0;0;0
ER11039;RALN;ND;EQ;0;0;0;0;0;0;1;3;0;0
ER11039;RALN;ND;IR;0;0;0;0;0;0;1;0;0;0
LS11967;LS13;NF;LI;0;0;0;0;0;0;3;15;0;0
RA12291;RALN;ND;IR;0;0;0;0;0;0;0;1;0;0
RA12291;RALN;ND;EQ;0;0;0;0;0;0;36;18;0;0
C1866;RALN;ND;IR;0;0;0;1;3;3;0;0;0;0
C1866;RALN;ND;EQ;0;0;0;1;0;1;0;0;0;0
C7025;RALN;ND;OE;0;0;0;0;1;2;0;0;0;0
C7025;RALN;ND;OP;0;0;0;0;1;0;0;0;0;0
C7025;RALN;ND;EQ;0;0;0;0;0;0;1;0;0;0
C7025;RALN;ND;IR;0;0;0;0;1;0;0;0;0;0
C1332;RALN;ND;IR;0;0;2;2;0;3;0;0;0;0
C1332;RALN;ND;EQ;0;0;1;0;0;0;0;0;0;0
C2743;PRBZ;NF;CB;0;0;0;0;4;0;0;0;0;0
Q9130;UNIV;ND;CB;0;0;1;0;0;0;27;32;0;0
Q9130;UNIV;ND;CC;0;0;0;0;0;0;56;105;0;0
Q9130;UNIV;ND;CD;0;0;0;3;0;2;44;107;0;0
Q9130;UNIV;ND;CE;0;0;0;0;0;0;0;10;0;0
Q9130;UNIV;ND;RI;0;0;0;0;21;8;0;0;0;0
Q9130;UNIV;ND;PR;0;0;0;0;28;13;0;0;0;0
C5723;RALN;ND;OE;0;0;4;8;5;4;1;0;0;0
C5723;RALN;ND;OP;0;0;0;1;0;0;0;0;0;0
C5723;RALN;ND;IR;0;0;7;12;11;9;0;0;0;0
C3628;RALN;ND;IR;0;0;4;1;2;1;0;0;0;0
C4442;RALN;ND;OE;0;0;0;0;2;0;1;0;0;0
C4442;RALN;ND;EQ;0;0;5;0;7;4;2;8;0;0
C4442;RALN;ND;IR;0;0;29;11;32;13;1;3;0;0
AS11937;LS13;NF;LI;0;0;12;0;51;35;26;35;0;0
C2373;RALN;ND;IR;0;0;0;0;0;0;0;1;0;0
C1798;RALN;ND;OE;0;0;0;2;0;0;0;0;0;0
C1798;RALN;ND;EQ;0;0;1;1;0;0;0;7;0;0
C1798;RALN;ND;IR;0;0;4;4;0;0;2;3;0;0
C5215;RALN;ND;EQ;0;0;3;0;3;0;0;1;0;0
C5215;RALN;ND;IR;0;0;15;3;14;4;0;0;0;0
C5215;RALN;ND;OE;0;0;0;0;8;0;0;0;0;0
IP10495;RALN;ND;EQ;0;0;1;6;3;5;0;0;0;0
IP10495;RALN;ND;OE;0;0;2;22;0;0;0;0;0;0
IP10495;RALN;ND;IR;0;0;1;3;0;0;0;0;0;0
C1771;RALN;ND;EQ;0;0;1;0;0;0;0;0;0;0
C1771;RALN;ND;IR;0;0;1;3;0;0;0;0;0;0
C489;RALN;ND;OE;0;0;0;0;2;1;0;0;0;0
C489;RALN;ND;EQ;0;0;3;1;3;3;0;0;0;0
C489;RALN;ND;IR;0;0;9;20;11;23;0;0;0;0
C7076;RALN;ND;IR;0;0;8;2;1;5;1;5;0;0
C7076;RALN;ND;EQ;0;0;2;0;0;0;0;0;0;0
CS15385;RALN;ND;OE;0;0;0;0;0;0;2;4;0;0
CS15385;RALN;ND;EQ;0;0;0;0;0;0;1;2;0;0
CS15385;RALN;ND;IR;0;0;0;0;0;0;0;4;0;0
AU10079;AUIN;ND;LI;97;159;8;0;0;0;2;3;0;0
LS12844;LS13;NF;LI;0;0;0;0;0;0;1;1;0;0
C758;RALN;ND;EQ;0;0;1;1;3;1;0;0;0;0
C758;RALN;ND;OE;0;0;0;0;1;1;0;0;0;0
C758;RALN;ND;IR;0;0;9;2;9;4;0;0;0;0
C5532;RALN;ND;OE;0;0;4;2;20;0;4;16;0;0
C5532;RALN;ND;EQ;0;0;7;5;8;9;7;15;0;0
C5532;RALN;ND;IR;0;0;25;48;14;2;10;37;0;0
C7235;RALN;ND;OE;1;0;0;0;0;0;0;0;0;0
IR14006;ERIC;ND;5L;0;0;0;0;0;0;1;0;0;0
IR14006;ERIC;ND;7L;0;0;0;0;0;0;1;1;0;0
IR14006;ERIC;ND;6L;0;0;0;0;0;0;1;2;0;0
IR14006;ERIC;ND;4L;0;0;0;0;0;0;1;2;0;0
IR14006;ERIC;ND;TC;0;0;0;0;0;0;10;20;0;0
PA11790;RALN;ND;EQ;0;0;0;0;0;0;5;4;0;0
PA11790;RALN;ND;IR;0;0;0;0;0;0;1;4;0;0
IP10537;RALN;ND;IR;0;0;0;0;0;0;0;2;0;0
IP10537;RALN;ND;OE;0;0;7;47;4;12;0;0;0;0
IP10537;RALN;ND;EQ;0;0;0;0;0;0;1;5;0;0
UC12393;RALN;ND;OE;0;0;0;0;0;0;1;2;0;0
UC12393;RALN;ND;IR;0;0;0;0;0;0;4;31;0;0
UC12393;RALN;ND;EQ;0;0;0;0;0;0;3;9;0;0
C1128;RALN;ND;IR;1;2;151;87;137;66;15;58;0;0
C1128;RALN;ND;OP;0;0;1;0;0;0;0;2;0;0
C1128;RALN;ND;EQ;0;1;20;6;19;3;12;78;0;0
C1128;RALN;ND;OE;1;3;30;16;4;0;6;38;0;0
C3685;PRBZ;NF;CC;0;2;0;0;0;0;0;0;0;0
C3685;PRBZ;NF;CB;0;0;3;0;3;0;0;0;0;0
C5902;RALN;ND;IR;0;0;3;0;5;0;0;0;0;0
UC12437;RALN;ND;EQ;0;0;0;0;0;0;1;1;0;0
C7757;PRBZ;NF;CC;0;0;0;0;0;0;1;2;0;0
C7757;PRBZ;NF;CB;0;0;0;0;3;0;0;0;0;0
IP10582;RALN;ND;OP;0;0;0;3;0;0;0;0;0;0
IP10582;RALN;ND;OE;0;0;5;53;0;0;0;0;0;0
IP10582;RALN;ND;IR;0;0;0;0;0;1;0;0;0;0
C7173;RALN;ND;OP;0;0;0;0;1;0;0;0;0;0
C7173;RALN;ND;OE;0;0;0;0;5;0;0;0;0;0
C8022;RALN;ND;IR;0;0;0;0;0;0;0;1;0;0
N10730;RALN;ND;IR;0;0;0;0;1;1;0;1;0;0
C2885;RALN;ND;EQ;0;0;2;1;0;1;0;1;0;0
C2885;RALN;ND;IR;0;0;10;0;7;4;0;3;0;0
C4807;RALN;ND;OE;0;0;0;0;0;0;0;2;0;0
AU10045;AUIN;ND;LI;0;0;0;0;0;0;43;46;0;0
C1658;RALN;ND;EQ;4;9;1;2;3;2;0;0;0;0
C1658;RALN;ND;IR;2;12;33;20;36;17;0;1;0;0
C1658;RALN;ND;OE;0;0;3;2;1;1;0;0;0;0
C4240;PRBZ;NF;CB;0;0;0;0;3;0;0;0;0;0
CS10307;RALN;ND;IR;0;0;0;0;0;0;0;3;0;0
CS10307;RALN;ND;OE;0;0;0;0;0;0;0;1;0;0
CS10307;RALN;ND;EQ;0;0;0;0;0;0;0;6;0;0
C3145;RALN;ND;IR;0;0;3;0;0;0;0;0;0;0
CS10265;RALN;ND;EQ;1;59;0;0;0;8;0;0;0;0
CS10265;RALN;ND;OE;255;336;1;10;0;0;0;0;0;0
CS10265;RALN;ND;IR;42;275;0;0;0;0;0;0;0;0
C6781;RALN;ND;OP;0;0;2;1;0;0;0;0;0;0
C6781;RALN;ND;OE;0;0;0;0;1;0;0;0;0;0
C6781;RALN;ND;EQ;0;0;2;1;2;1;0;0;0;0
C6781;RALN;ND;IR;0;0;9;2;9;3;0;0;0;0
C1523;RALN;ND;IR;0;0;7;1;0;0;0;0;0;0
C1523;RALN;ND;OP;0;0;2;0;0;0;0;0;0;0
C1523;RALN;ND;EQ;0;0;2;2;0;0;0;0;0;0
C2581;RALN;ND;OE;0;0;0;0;0;2;0;0;0;0
C2581;RALN;ND;IR;0;0;1;3;0;1;0;1;0;0
C5893;RALN;ND;IR;0;0;7;0;0;0;2;2;0;0
C5893;RALN;ND;EQ;0;0;1;0;0;3;0;2;0;0
C5893;RALN;ND;OE;0;0;0;0;0;0;0;1;0;0
C7424;PRBZ;NF;CB;0;0;0;0;2;0;0;0;0;0
C1862;RALN;ND;OP;0;0;0;0;2;0;0;0;0;0
C1862;RALN;ND;OE;0;1;0;0;13;0;0;0;0;0
C1862;RALN;ND;EQ;1;3;2;0;5;1;0;0;0;0
C1862;RALN;ND;IR;1;3;12;2;16;7;0;0;0;0
IP10535;SSNA;ND;EZ;0;0;0;0;0;0;0;1;0;0
IP10535;SSNA;ND;PT;0;0;8;3;0;0;0;1;0;0
IP10535;SSNA;ND;OP;0;0;91;30;0;0;0;0;0;0
IP10535;SSNA;ND;MD;0;0;4;0;0;0;0;0;0;0
IP10535;SSNA;ND;PF;0;0;17;8;0;0;0;0;2;0
C6216;RALN;ND;EQ;0;1;0;0;0;0;0;0;0;0
C6216;RALN;ND;OE;1;0;0;0;0;0;0;0;0;0
IP10690;RALN;ND;OE;0;0;20;76;0;0;0;0;0;0
IP10690;RALN;ND;EQ;0;0;3;11;0;0;0;2;0;0
IP10690;RALN;ND;IR;0;0;2;2;0;0;0;1;0;0
Q9154;UNIV;ND;CD;1;1;0;0;0;0;18;23;0;0
Q9154;UNIV;ND;CB;0;2;36;31;0;0;10;13;0;0
Q9154;UNIV;ND;CE;0;0;0;0;0;0;3;4;0;0
Q9154;UNIV;ND;CC;0;3;4;0;0;0;40;75;0;0
C3877;RALN;ND;OE;0;0;0;0;0;1;0;0;0;0
C3877;RALN;ND;IR;0;0;2;0;0;0;0;0;0;0
V9758;RALN;ND;IR;0;0;0;0;0;0;11;40;0;0
V9758;RALN;ND;EQ;0;0;0;0;0;0;12;21;0;0
V9758;RALN;ND;OE;0;0;0;0;0;0;1;2;0;0
V12403;RALN;ND;EQ;0;0;0;0;0;0;4;9;0;0
V12403;RALN;ND;IR;0;1;0;0;0;0;5;25;0;0
C7616;RALN;ND;OE;0;0;0;0;4;0;1;0;0;0
C7616;RALN;ND;IR;0;0;4;1;2;1;0;0;0;0
C6345;RALN;ND;EQ;0;0;9;2;12;5;1;3;0;0
C6345;RALN;ND;OE;0;0;14;7;12;4;0;1;0;0
C6345;RALN;ND;IR;0;0;27;11;29;10;0;3;0;0
C4101;RALN;ND;OE;0;0;0;0;1;0;0;0;0;0
C4101;RALN;ND;IR;0;0;5;0;6;0;0;1;0;0
C4101;RALN;ND;EQ;0;0;1;0;1;0;2;1;0;0
UC11082;RALN;ND;IR;0;0;0;0;0;1;0;0;0;0
UC11082;RALN;ND;EQ;0;0;0;0;1;0;0;0;0;0
UC11082;RALN;ND;OE;0;0;0;1;0;0;0;0;0;0
IC10967;PRTN;NF;CC;0;0;0;0;0;0;2;0;0;0
C1145;RALN;ND;EQ;0;0;4;0;9;0;16;20;0;0
C1145;RALN;ND;OP;0;0;3;0;9;0;0;1;0;0
C1145;RALN;ND;IR;0;0;42;27;52;27;10;22;0;0
C1145;RALN;ND;OE;0;0;1;1;6;0;1;2;0;0
C970;PRBZ;NF;CD;0;0;0;0;13;2;48;72;0;0
C970;PRBZ;NF;CB;0;0;88;26;114;5;9;45;0;0
C970;PRBZ;NF;CA;0;0;1;0;1;0;0;0;0;0
C970;PRBZ;NF;CC;0;0;12;1;23;5;30;111;0;0
C8300;RALN;ND;EQ;0;0;0;0;1;2;0;0;0;0
C8300;RALN;ND;OE;0;0;0;0;1;1;0;0;0;0
C8300;RALN;ND;IR;0;0;0;0;0;3;0;0;0;0
C4477;RALN;ND;OE;0;0;0;0;0;1;0;0;0;0
C4477;RALN;ND;IR;0;0;2;1;0;0;0;0;0;0
C3729;RALN;ND;IR;0;0;0;0;0;0;0;2;0;0
AC14368;AFAM;AT;EP;0;0;0;0;0;0;0;2;0;0
AC14368;AFAM;AT;PA;0;0;6;9;0;0;0;16;0;0
C2567;RALN;ND;EQ;0;0;1;2;1;3;3;3;0;0
C2567;RALN;ND;IR;0;0;10;8;6;1;1;6;0;0
C2567;RALN;ND;OE;0;0;0;0;2;0;2;1;0;0
P9049;RALN;ND;IR;0;0;11;1;19;2;15;23;0;0
P9049;RALN;ND;EQ;0;0;0;0;3;0;10;26;0;0
P9049;RALN;ND;OE;0;0;0;0;75;1;2;14;0;0
CM9074;RALN;ND;EQ;0;0;0;0;0;0;1;4;0;0
CM9074;RALN;ND;OP;0;0;5;0;0;0;0;0;0;0
CM9074;RALN;ND;OE;0;0;7;0;0;0;12;5;0;0
CM9074;RALN;ND;IR;0;0;16;8;0;0;3;12;0;0
IR9963;ERIC;ND;6L;38;21;5;1;8;2;0;0;0;0
IR9963;ERIC;ND;5L;36;54;0;0;2;2;0;0;0;0
IR9963;ERIC;ND;7L;6;20;0;1;0;0;0;0;0;0
IR9963;ERIC;ND;8L;11;1;1;0;0;0;0;0;0;0
IR9963;ERIC;ND;TC;0;6;0;0;0;0;168;66;0;0
IR9963;ERIC;ND;4L;57;41;14;1;23;0;0;0;0;0
IR9963;ERIC;ND;RI;0;0;0;0;0;0;303;173;0;0
LS12078;LS13;NF;LI;0;1;0;0;0;0;9;29;0;0
LS14222;LS13;NF;LI;0;0;0;0;0;0;6;13;0;0
C4543;RALN;ND;EQ;0;0;0;0;0;2;0;0;0;0
C4543;RALN;ND;IR;0;0;5;3;2;2;0;0;0;0
C4543;RALN;ND;OE;0;0;0;1;2;0;0;0;0;0
UC11827;RALN;ND;EQ;0;0;1;1;0;1;0;0;0;0
UC11827;RALN;ND;IR;0;0;4;3;1;3;0;0;0;0
C7015;RALN;ND;OE;0;0;0;0;2;0;0;0;0;0
C7015;RALN;ND;EQ;0;0;1;0;2;1;0;4;0;0
C7015;RALN;ND;IR;0;0;8;5;7;7;0;0;0;0
C1501;RALN;ND;IR;1;1;0;0;0;0;1;22;0;0
C1501;RALN;ND;EQ;0;0;0;0;0;0;2;13;0;0
C1501;RALN;ND;OE;0;1;0;0;0;0;0;0;0;0
C1501;RALN;ND;OP;0;0;0;0;0;0;0;3;0;0
D8320;EN60;ND;LI;0;0;0;0;0;0;75;148;0;0
C3987;RALN;ND;IR;0;0;17;0;0;0;0;0;0;0
C3987;RALN;ND;OE;0;0;0;0;0;0;0;1;0;0
C3987;RALN;ND;EQ;0;0;1;1;0;0;0;2;0;0
ER10604;RALN;ND;OE;0;0;0;0;0;0;2;0;0;0
ER10604;RALN;ND;EQ;0;0;0;0;0;0;17;19;0;0
ER10604;RALN;ND;IR;0;0;0;0;0;0;6;6;0;0
P9069;RALN;ND;OE;0;0;0;0;24;2;2;3;0;0
P9069;RALN;ND;EQ;0;0;3;0;8;0;8;29;0;0
P9069;RALN;ND;IR;1;1;13;3;22;4;8;14;0;0
C7726;RALN;ND;IR;0;0;1;2;0;0;0;0;0;0
C7726;RALN;ND;EQ;0;0;1;0;0;2;0;0;0;0
C968;RALN;ND;IR;0;0;0;0;0;2;0;0;0;0
C6991;RALN;ND;IR;0;0;0;0;0;0;0;1;0;0
C6991;RALN;ND;OE;0;0;0;0;0;0;0;1;0;0
C4120;RALN;ND;OE;0;0;0;0;5;0;0;0;0;0
C6056;RALN;ND;IR;0;0;0;0;0;1;0;0;0;0
C6687;RALN;ND;OP;0;0;0;0;2;0;0;0;0;0
C6687;RALN;ND;OE;0;0;0;0;2;1;0;0;0;0
C6687;RALN;ND;IR;0;0;8;5;11;4;0;0;0;0
C6687;RALN;ND;EQ;0;0;0;0;0;1;0;0;0;0
C6240;REFR;SC;XA;0;0;1;0;0;0;0;0;0;0
C5803;RALN;ND;IR;0;0;0;0;0;0;2;4;0;0
C5803;RALN;ND;EQ;0;0;0;0;0;0;0;2;0;0
C4158;RALN;ND;IR;0;0;2;0;0;0;0;0;0;0
C4158;RALN;ND;EQ;0;0;1;0;0;0;0;0;0;0
D8403;PRBZ;NF;CC;0;0;0;0;0;0;18;29;0;0
D8403;PRBZ;NF;CB;0;0;0;0;11;0;12;9;0;0
D8403;PRBZ;NF;CD;0;0;0;0;1;0;22;17;0;0
ER12802;RALN;ND;OP;0;0;0;0;0;0;2;0;0;0
ER12802;RALN;ND;OE;0;0;0;0;0;0;3;4;0;0
ER12802;RALN;ND;EQ;0;0;0;0;0;0;11;22;0;0
ER12802;RALN;ND;IR;0;0;0;0;0;0;10;49;0;0
C3787;RALN;ND;OE;0;0;2;0;0;0;0;0;0;0
C3787;RALN;ND;IR;0;0;1;1;0;0;0;0;0;0
C2563;RALN;ND;IR;0;0;8;3;10;6;0;0;0;0
C7982;RALN;ND;OE;0;0;0;0;1;0;0;0;0;0
C7982;RALN;ND;IR;0;0;3;1;2;0;1;1;0;0
UC11814;RALN;ND;IR;0;0;7;4;3;1;0;0;0;0
UC11814;RALN;ND;OE;0;0;0;4;0;0;0;0;0;0
C5423;RALN;ND;EQ;0;0;0;0;0;0;1;0;0;0
C7655;RALN;ND;OE;0;0;0;0;3;0;0;0;0;0
C7655;RALN;ND;IR;0;0;2;0;0;0;0;0;0;0
LS11933;LS13;NF;LI;0;0;0;0;0;0;14;13;0;0
C1177;PRBZ;NF;CB;0;0;4;3;1;0;1;1;0;0
C1177;PRBZ;NF;CD;0;0;0;0;2;0;0;3;0;0
C1177;PRBZ;NF;CC;0;0;1;0;0;1;0;6;0;0
C8219;PRTN;NF;CC;0;0;1;0;0;0;0;0;0;0
C6621;RALN;ND;IR;0;0;0;0;0;1;0;0;0;0
C4171;RALN;ND;IR;0;0;9;5;14;5;0;2;0;0
C4171;RALN;ND;EQ;0;0;1;0;2;0;1;1;0;0
LS14197;LS13;NF;LI;0;0;0;0;0;0;6;17;0;0
AG12611;ERIC;ND;4L;1;2;0;0;0;0;5;10;0;0
AG12611;ERIC;ND;8L;1;1;0;0;0;0;1;1;0;0
AG12611;ERIC;ND;7L;5;6;0;0;0;0;3;4;0;0
AG12611;MNST;MM;AT;3;7;2;0;0;0;1;16;0;0
AG12611;ERIC;ND;6L;3;14;0;0;0;0;4;7;0;0
AG12611;ERIC;ND;5L;4;6;0;0;0;0;1;10;0;0
AG12611;ERIC;ND;RI;2;5;0;0;0;0;5;21;0;0
AG12611;ERIC;ND;TC;1;1;0;0;0;0;4;3;0;0
AG12611;MNST;MM;FU;12;15;0;0;0;0;8;23;0;0
C3294;PRBZ;NF;CB;0;0;0;0;2;0;0;0;0;0
CS14256;RALN;ND;IR;0;0;0;0;0;0;0;1;0;0
CS14256;RALN;ND;EQ;0;0;0;0;0;0;2;1;0;0
OC12215;AUIN;ND;PC;0;0;0;0;0;0;6;9;0;0
OC12215;AUIN;ND;LI;0;0;0;0;0;0;9;6;0;0
IC35;LS13;NF;LI;0;0;0;0;0;0;1;2;0;0
M8652;MNST;MM;RM;0;0;0;0;0;0;1;1;0;0
M8652;MNST;MM;FU;0;0;0;0;0;0;62;785;0;0
M8652;MNST;MM;FU;0;0;0;0;0;0;4;19;5;5
M8652;MNST;MM;AT;0;0;0;0;0;0;103;160;0;0
M8652;MNST;MM;OP;0;0;0;0;0;0;2;2;0;0
M8652;MNST;MM;OP;0;0;0;0;0;0;3;7;0;0
M8652;MNST;MM;AT;0;0;0;0;0;0;7;10;2;2
C952;RALN;ND;IR;0;0;4;2;1;0;0;0;0;0
C952;RALN;ND;OE;0;0;0;0;2;0;0;0;0;0
ER12909;RALN;ND;IR;0;0;0;0;0;0;1;2;0;0
ER12909;RALN;ND;EQ;0;0;0;0;0;0;3;1;0;0
C2429;RALN;ND;OE;0;0;1;0;0;0;0;0;0;0
C2429;RALN;ND;IR;0;0;4;1;0;0;1;0;0;0
C7288;RALN;ND;EQ;0;0;0;0;0;0;0;4;0;0
C7288;RALN;ND;IR;0;0;0;0;0;0;2;7;0;0
C7288;RALN;ND;OE;0;0;0;0;0;0;0;1;0;0
C4300;RALN;ND;IR;0;0;2;0;0;1;0;0;0;0
CS14269;RALN;ND;EQ;0;0;0;0;0;0;0;1;0;0
CS14269;RALN;ND;IR;0;0;0;0;0;0;0;1;0;0
C4363;REFR;SC;CC;0;0;0;0;0;0;0;2;0;0
C4363;REFR;SC;CD;0;0;0;0;0;0;0;2;0;0
C739;RALN;ND;IR;0;0;7;2;0;0;0;0;0;0
C739;RALN;ND;EQ;0;0;1;0;0;0;0;0;0;0
C1859;RALN;ND;IR;0;0;0;0;1;1;0;0;0;0
C4247;RALN;ND;OP;0;0;2;0;4;0;0;0;0;0
C4247;RALN;ND;OE;0;0;2;0;2;0;0;0;0;0
C4247;RALN;ND;EQ;0;0;1;0;1;0;0;0;0;0
C4247;RALN;ND;IR;0;0;3;3;3;1;0;0;0;0
LS12836;LS13;NF;LI;17;29;36;3;74;6;2982;2617;0;0
